,0
Megaleptoperla sp._larvae,genus
Orychmontia sp._adults,genus
Orchymontia sp._adults,genus
Podaena sp._larvae,genus
Scirtid broad_NA,unclassified
Tanyderidae sp._larvae,family+
Zephlebia spectabilis_larvae,species
Anguilla dieffenbachii_adults,species
Galaxias depressiceps_adults,species
Gobiomorphus breviceps_adults,species
Archicaulioides diversus_larvae,species
Sephanodiscus sp._NA,genus
Eriopterini sp. _larvae,genus
Hydrobiosis silvicola/clavigera_larvae,genus
Oligochaeta Type I_adults,family+
Tabanid sp. _larvae,family+
Zealandoperla/Acroperla sp._larvae,genus
Galaxias sp._adults,genus
Acroperla trivacuata_larvae,species
Acnantidium linearis_NA,species
Acnantidium lanceolata_NA,species
Acnantidium minutissima_NA,species
Larsia I_larvae,genus
Green algae unid._NA,unclassified
Psychodidae sp._larvae,genus
Scirtidae larvae_larvae,genus
Galaxiidae anomalus_adults,species
Galaxiidae new sp._adults,genus
Archicauliodes diversus_larvae,species
Meiofauna_NA,unclassified
Austraclima jollyae_larvae,species
Unknown green algae species_NA,unclassified
Tanytarsini I _larvae,family+
Helicopsyche albescens _larvae,species
Hexatomini sp._larvae,genus
Hydraena homalaena ( Type H1)_adults,species
Hydraena homalaena (Type H2)_adults,species
Hydraena orchymontia_adults,species
Paroxyethira eatoni/hintoni_adults,genus
Scirtid sp. larvae (Broad type)_larvae,genus
Scirtid sp. larvae (Skinny type)_larvae,genus
Scirtid spp. adult_adults,genus
Fragilaria spp_NA,genus
Sirodotia_NA,genus
Batrachospermum_NA,genus
Ephydrella sp._larvae,genus
Molophilus sp. _larvae,genus
Melosira distans/italica_NA,genus
Oligochaeta type i_adults,family+
Oligochaeta type ii_adults,family+
Anguila diffenbachii_adults,species
Cymbella sp._NA,genus
Hantzschia sp._NA,genus
Unknown  green algal filaments_NA,unclassified
Rhopalodia novae zelandiae_NA,species
ArchichaulioidesÊdiversus_larvae,species
Ceratopogonid sp._larvae,genus
Rhopalodia musculus_NA,species
Mougeotia?_NA,genus
Unknown green algal cells_NA,unclassified
Galaxias sp. _adults,genus
Macrophytes_NA,unclassified
Acnanthidium lanceoloata_NA,species
Cyclotella stelligera_NA,species
Eunotia miesteri_NA,species
Fragilaria brevistriata_NA,species
Gomphonema constrictum_NA,species
Pinnularia viridis_NA,species
Surirella sp. (large)_NA,genus
Aphrophila noevaezelandiae _larvae,species
Epithemia turgida_NA,species
Gyrosigma spencerii_NA,species
Navicula mutica_NA,species
Surirella sp. (small)_NA,genus
Hydraena homolaena_adults,species
Navicula gastrum_NA,species
Podaena sp. (larva)_larvae,genus
Navicula hungarica_NA,species
Scrtid sp. (larva)_larvae,genus
Archicauliodes diversus _larvae,species
Pycnocentria spp. _larvae,genus
Copepoda_NA,unclassified
PhytoP_NA,unclassified
Zooplankton_NA,unclassified
Tetraclita stalactifera_NA,species
Crassostrea virginica_NA,species
Colomastigidae_NA,family+
Sebidae_NA,family+
Polychaeta_NA,family+
Lottia subrugosa_NA,species
Lischkeia_NA,genus
Nodilittorina lineolata_NA,species
Stramonita haemastoma_NA,species
Clibanarius vittatus_NA,species
Mytilaster solisianus_NA,species
Isopoda_NA,family+
Eriphia gonagra_NA,species
Bachelotia sp_NA,genus
Pachygrapsus transversus_NA,species
Strombus sp._NA,genus
Morula nodulosa_NA,species
Bunodosoma caissarum_NA,species
Odontesthes argentinensis_NA,species
Scartella cristata_NA,species
Alpheus formosus_NA,species
Palaemon northropi_NA,species
Bryopsis sp_NA,genus
Gammaridae_NA,family+
Bathygobius soporator_NA,species
Callinectes sapidus_NA,species
Nematoda_NA,unclassified
Hymeniacidon heliophila_NA,species
Petaloconchus sp_NA,genus
Microphrys bicornutus_NA,species
Isognomon bicolor_NA,species
Cuspidariidae_NA,family+
Renilla sp_NA,genus
Ischnochiton striolatus_NA,species
Tegula viridula_NA,species
Columbellidae_NA,family+
Sargassum cymosum_NA,species
Padina sp._NA,genus
Dictyota sp_NA,genus
Bostrychia sp._NA,genus
Hypnea musciformis_NA,species
Amphiroa sp_NA,genus
Rhizoclonium riparium_NA,species
Sphacelaria sp_NA,genus
Asteronema breviarticulatum_NA,species
Acanthophora spicifera_NA,species
Plathelminthes_NA,unclassified
Fissurella clenchi_NA,species
Caulerpa racemosa_NA,species
Colpomenia peregrina_NA,species
Cumacea_NA,family+
Oedicerotidae_NA,family+
Potamididae_NA,family+
Bunodosoma cangicum_NA,species
Holothuria grisea_NA,species
Barbatia candida_NA,species
Litopenaeus schmitti_NA,species
Lithophyllum_NA,unclassified
Eurypanopeus abreviatus_NA,species
Pagurus sp._NA,genus
Cronius ruber_NA,species
Insecta_NA,family+
Atherina boyeri_NA,species
Diplodus sargus sargus_NA,species
Palaemon longirostris_NA,species
Liza ramada_NA,species
Musculus costulatus_NA,species
Petricolinae_NA,family+
Cardiidae_NA,family+
Turritellidae_NA,family+
Chthamalus sp._NA,genus
Ophiuroidea_NA,family+
Lepadogaster lepadogaster_NA,species
Actinia equina_NA,species
Actinia fragacea_NA,species
Actinothoe sphyrodeta_NA,species
Palaemon elegans_NA,species
Pantopoda_NA,family+
Acanthochitona crinita_NA,species
Lepidochitona cinerea_NA,species
Leptochiton algesirensis_NA,species
Gibbula umbilicalis_NA,species
Rissoidae_NA,family+
Omalogyra atomus_NA,species
Barleeia sp._NA,genus
Aplysia punctata_NA,species
Sphaeromatidae_NA,family+
Ampithoidae_NA,family+
Stenothoidae_NA,family+
Lophozozymus incisus_NA,species
Pirimela denticulata_NA,species
Codium sp._NA,genus
Leathesia marina_NA,species
Bifurcaria bifurcata_NA,species
Cystoseira sp._NA,genus
Nassariidae_NA,family+
Lithophyllum sp._NA,species
Aeolidia papillosa_NA,species
Turridae_NA,family+
Phorcus lineatus_NA,species
Nucella sp._NA,genus
Ellisolandia elongata_NA,species
Turbellaria_NA,family+
Caprella sp._NA,genus
Aulactinia verrucosa_NA,species
Sagartia elegans_NA,species
Lipophrys trigloides_NA,species
Patella depressa_NA,species
Patella ulyssiponensis_NA,species
Nemertea_NA,unclassified
Lysianassidae_NA,family+
Calliopidae_NA,family+
Octopus vulgaris_NA,species
Holothuria sp._NA,genus
Solecurtus strigilatus_NA,species
Eriphia verrucosa_NA,species
Angulus tenuis_NA,species
Ceramium virgatum_NA,species
Palaemon adspersus_NA,species
Patella rustica_NA,species
Ceramium ciliatum_NA,species
Chrysallida pellucida_NA,species
Lithophyllum byssoides_NA,species
Pachygrapsus marmoratus_NA,species
Bathygobius fuscus_NA,species
Anemonia natalensis_NA,species
Antennablennius bifilum_NA,species
Ostracoda_NA,family+
Tedania anhelans_NA,species
Chthamalus dentatus_NA,species
Palythoa nelliae_NA,species
Zoanthus sansibaricus_NA,species
Tetraclita spp._NA,genus
Diplosoma modestum_NA,species
Aplidium lubricum_NA,species
Geodia sp._NA,genus
Hymeniacidon sp._NA,genus
Haliclona sp._NA,genus
Ophiurida_NA,family+
Metopograpsus messor_NA,species
Caulerpa racemosa v. uvifera_NA,species
Parvulastra exigua_NA,species
Amphitoidae_NA,family+
Clibanarius virescens_NA,species
Cirolanidae_NA,family+
Caulerpa zeyheri_NA,species
Morula uva_NA,species
Tenguella granulata_NA,species
Cladophora herpestica_NA,species
Neomeris vanbosseae_NA,species
Valonia macrophysa_NA,species
Ulva sp._NA,genus
Laurencia flexuosa_NA,species
Laurencia pumila_NA,species
Jania intermedia_NA,species
Gelidiella acerosa_NA,species
Pterocladia sp._NA,genus
Hypnea sp._NA,genus
Canistrocarpus cervicornis_NA,species
Dictyopteris delicatula_NA,species
Dictyota sp._NA,genus
Lobophora variegata_NA,species
Padina boryana_NA,species
Sargassum elegans_NA,species
Colpomenia sinuosa_NA,species
Hydroclathrus clathratus_NA,species
Triphoridae_NA,family+
Mitridae_NA,species
Conus ebraeus_NA,species
Conus tinianus_NA,species
Valoniopsis pachynema_NA,species
Istigobius sp._NA,genus
Istiblennius edentulus_NA,species
Isaurus tuberculatus_NA,species
Bryozoa_NA,unclassified
Holothuria cinerascens_NA,species
Musculus sp._NA,genus
Septifer bilocularis_NA,species
Pinnidae_NA,family+
Dendropoma tholia_NA,species
Diodora sp._NA,genus
Orthoprotella mayeri_NA,species
Littorinidae_NA,family+
Halimeda cuneata_NA,species
Thalessa savignyi_NA,species
Gelidium sp._NA,genus
Dichotomaria marginata_NA,species
Hormophysa cuneiformis_NA,species
Polycladia myrica_NA,species
Sargassum aquifolium_NA,species
Chnoospora minima_NA,species
Platyhelminthes_NA,unclassified
Acanthonyx quadridentatus_NA,species
Menaethius monoceros_NA,species
Perna perna_NA,species
Calcinus laevimanus_NA,species
Helcogramma obtusirostris_NA,species
Charybdis natator_NA,species
Chamaedoris delphinii_NA,species
Dictyosphaeria cavernosa_NA,species
Chondria armata_NA,species
Osmundaria melvillii_NA,species
Gracilaria corticata_NA,species
Gracilaria salicornia_NA,species
Dictyopteris longifolia_NA,species
Amphilochidae_NA,family+
Thalamita crenata_NA,species
Iotrochota purpurea_NA,species
Sycon sp._NA,genus
Actinothoe sp._NA,genus
Pyramidellidae_NA,species
Modiolula sp._NA,genus
Turtonia sp._NA,genus
Bryopsis pennata_NA,species
Tricolia sp._NA,genus
Ischnochiton sp._NA,species
Janiridae_NA,family+
Codium prostratum_NA,species
Griffithsia sp._NA,genus
Gracilaria truncata_NA,species
Ceratodictyon sp._NA,genus
Epitoniidae_NA,family+
Mancinella alouina_NA,species
Scartella emarginata_NA,species
Bunodactis reynaudi_NA,species
Skeneopsidae_NA,family+
Porcellana sp._NA,genus
Echinometra mathaei_NA,species
Chiton sp._NA,genus
Oxystele spp._NA,genus
Codium lucasii_NA,species
Halimeda tuna_NA,species
Pseudocodium devriesii_NA,species
Cladophora vagabunda_NA,species
Acrosorium sp._NA,genus
Aeolidiidae_NA,family+
Capulidae_NA,family+
Purpura panama_NA,species
Caulerpa scalpelliformis denticulata_NA,species
Pneophyllum amplexifrons_NA,species
Liagora ceranoides_NA,species
Plocamium sp._NA,genus
Splachnidium rugosum_NA,species
Hydrozoa_NA,family+
Physalia physalis_NA,species
Barbatia obliquata_NA,species
Caulerpa cupressoides_NA,species
Parvocaulis parvulus_NA,species
Dictyopteris macrocarpa_NA,species
Architectonicidae_NA,family+
Eriphia smithii_NA,species
Afrocucumis africana_NA,species
Acanthochitonidae_NA,family+
Melitidae_NA,family+
Peristernia forskalii_NA,species
Amphiroa sp._NA,genus
Turbinaria ornata_NA,species
Megabalanus tintinnabulum_NA,species
Chaetomorpha gracilis_NA,species
Echinometra lucunter_NA,species
Talitridae_NA,family+
Cinachyrella alloclada_NA,species
Brachidontes sp._NA,genus
Isaurus sp._NA,genus
Eudistoma vannamei_NA,species
Phallusia nigra_NA,species
Eulithidium affine_NA,species
Ophiura sp._NA,genus
Protopalythoa variabilis_NA,species
Idotea_NA,genus
Clibanarius antillensis_NA,species
Engina turbinella_NA,species
Bryopsis plumosa_NA,species
Pomacanthus paru_NA,species
Abudefduf saxatilis_NA,species
Menippe nodifrons_NA,species
Caulerpa prolifera_NA,species
Caulerpa scalpelliformis_NA,species
Codium decorticatum_NA,species
Valonia aegagropila_NA,species
Padina gymnospora_NA,species
Sargassum vulgare_NA,species
Sphacelaria sp._NA,species
Corallina sp._NA,genus
Gracilaria domingensis_NA,species
Cryptonemia crenulata_NA,species
Plocamium brasiliense_NA,species
Mycale sp._NA,genus
Cystodytes dellechiajei_NA,species
Olivancillaria sp._NA,unclassified
Anemonia sargassensis_NA,species
Sipunculidae_NA,family+
Hippolyte obliquimanus_NA,species
Columbella mercatoria_NA,species
Ischnoplax pectinata_NA,species
Dictyota menstrualis_NA,species
Harparticoida_NA,family+
Fissurella rosea_NA,species
Epialtus brasiliensis_NA,species
Chthamalus bisinuatus_NA,species
Bittiolum varium_NA,species
Spatoglossum schroederi_NA,species
Cerithium atratum_NA,species
Gracilaria sp._NA,species
Diplodonta sp._NA,genus
Callinectes sp._NA,genus
Centroceras clavulatum_NA,species
Chondria curvilineata_NA,species
Tedania sp._NA,genus
Siderastrea sp._NA,genus
Aplysia dactylomela_NA,species
Dictyota mertensii_NA,species
Gracilaria Birdiae_NA,species
Aurantilaria aurantiaca_NA,species
Zoanthus sociatus_NA,species
Polysyncraton amethysteum_NA,species
Panopeus herbstii_NA,species
Neogonodactylus sp._NA,species
Lithopoma phoebium_NA,species
Haemulon parra_NA,species
Spirorbis sp._NA,genus
Mangelia sp._NA,genus
Callinectes ornatus_NA,species
Bryopsis sp._NA,genus
Caulerpa sp._NA,genus
Didemnum granulatum_NA,species
Gelidium pusillum_NA,species
Boonea jadisi_NA,species
Lysmata sp._NA,species
Sphoeroides sp._NA,genus
Odostomia sp._NA,genus
Astyris lunata_NA,species
Panopeus sp._NA,genus
Chaetomorpha gracilaris_NA,species
Leptopecten sp._NA,genus
Idoteidae_NA,family+
Balanus sp._NA,genus
Porifera_NA,unclassified
Ectoprocta_NA,unclassified
Tricolia pullus_NA,species
Porcellana platycheles_NA,species
Chiton olivaceus_NA,species
Onchidella celtica_NA,species
Gelidium corneum_NA,species
Felimida purpureaÃ¡_NA,species
Epitonium clathrus_NA,species
Diaphorodoris papillata_NA,species
Saccorhiza polyschides_NA,species
Dictyopteris polypodioides_NA,species
Venerupis sp._NA,genus
Anthura sp._NA,genus
Lepidotrigla sp._NA,genus
Xantho pilipes_NA,species
Gelidium spinosum_NA,species
Procerodes sp._NA,genus
Mysida_NA,family+
Laurencia pinnatifida_NA,species
Turtonia minuta_NA,species
Munnidae_NA,family+
Sargassum sp._NA,genus
Barnea candida_NA,species
Modiolula phaseolina_NA,species
Gracilariopsis longissima_NA,species
Rhodymenia pseudopalmata_NA,species
Littorina sp._NA,genus
Ocenebra erinaceus_NA,species
Hippolyte varians_NA,species
Calliostoma zizyphinum_NA,species
Jania sp._NA,genus
Heterosiphonia sp._NA,genus
Halacaridae_NA,family+
Corallina officinalis_NA,species
Porphyra sp._NA,genus
Jaera sp._NA,genus
Leucothoidae_NA,family+
Padina pavonica_NA,species
Ischyroceridae_NA,family+
Austrominius modestus_NA,species
Membranipora membranaceae_NA,species
Procerodes littoralis_NA,species
Gibbula cineraria_NA,species
Oshurkovia littoralis_NA,species
Rhodomela confervoides_NA,species
Spirorbis spirorbis_NA,species
Ascophyllum nodosum_NA,species
Nymphon gracile_NA,species
Bivalvia_NA,family+
Ulva linza_NA,species
Ulva intestinalis_NA,species
Saccharina latissima_NA,species
Polysiphonia sp._NA,genus
Lomentaria articulata_NA,species
Mastocarpus stellatus_NA,species
Furcellaria lumbricalis_NA,species
Ophiocomina nigra_NA,species
Pomatoschistus minutus_NA,species
Lineus ruber_NA,species
Nucella lapillus_NA,species
Lithophyllum incrustans_NA,species
Batzella inops_NA,species
Priapulida_NA,unclassified
Caulerpa webbiana_NA,species
Parablennius parvicornis_NA,species
Cladophora prolifera_NA,species
Halopteris filicina_NA,species
Tricleocarpa cylindrica_NA,species
Amphipholis squamata_NA,species
Cystoseira abies-marina_NA,species
Rhodomelaceae_NA,unclassified
Dictyota bartayresiana_NA,species
Laurencia sp._NA,genus
Thalassoma pavo_NA,species
Gobius sp._NA,genus
Grapsus adscensionis_NA,species
Acanthonyx lunulatus_NA,species
Cladostephus spongiosus_NA,species
Liagora sp._NA,genus
Gibbula pennanti_NA,species
Codium adhaerens_NA,species
Valonia sp._NA,genus
Ophiactis savignyiÃ¡_NA,species
Malacoctenus delalandii_NA,species
Mytilus sp._NA,genus
Fabricia stellaris_NA,species
Eteone longa_NA,species
Eteone sp._NA,genus
Gammarus oceanicus_NA,species
Aulactinia stella_NA,species
Ulvaria obscura_NA,species
Testudinalia testudinalis_NA,species
Cancer irroratus_NA,species
Dictyosiphon foeniculaceus_NA,species
Fucus_NA,genus
Ralfsia verrucosa_NA,species
Rhodomela lycopodioides_NA,species
Clathromorphum circumscriptum_NA,species
Hildenbrandia rubra_NA,species
Wildemania miniata_NA,species
Diatomophyceae_NA,unclassified
Pholoe minuta_NA,species
Petalonia fascia_NA,species
Alitta virens_NA,species
Monostroma grevillei_NA,species
Coilodesme bulligera_NA,species
Balanus crenatus_NA,species
Jaera (Jaera) albifrons_NA,species
Ralfsia fungiformis_NA,species
Gayralia oxysperma_NA,species
Sertulariidae_NA,family+
Ammotheidae_NA,family+
Stypocaulon scoparium_NA,species
Lepadogaster zebrina_NA,species
Ceramium sp._NA,genus
Hydrobia sp._NA,genus
Iphimediidae_NA,family+
Polinices sp._NA,genus
Callianassidae_NA,family+
Turbonilla sp._NA,genus
Polydora sp._NA,genus
Skeneopsis planorbis_NA,species
Harpacticoida_NA,family+
zooplancton_NA,unclassified
Antithamnion sp._NA,genus
Pholoe sp._NA,genus
Macoma balthica_NA,species
Naineris quadricuspida_NA,species
Acari_NA,unclassified
Polydora websteri_NA,species
Nereis sp._NA,genus
Anemonia viridis_NA,species
Chorda filum_NA,species
Sargassum muticum_NA,species
Halurus equisetifolius_NA,species
Phymatolithon calcareum_NA,species
Nemalion helminthoides_NA,species
Procladius sagittalis_larvae,species
Tanytarsus bruchonidae_larvae,species
Glyptotendipes pallens_larvae,species
Chironomus dorsalis_larvae,species
Corynoneura scutellata_larvae,species
Chydorus latus_adults,species
Scapaloberis mucronata_adults,species
Enchytraidae sp._adults,family+
Limnephilus marmoratus_larvae,species
Lumbriculus variegatus_adults,species
Holocentropus picicornis_larvae,species
Hydroporus erythrocephalus_adults,species
Sigara semistriata_adults,species
Arctocorisa germari_larvae,species
Hesperocorixa sahlbergi_adults,species
Hesperocorixa linnei_adults,species
Corixa punctata_adults,species
Corixa dentipes_adults,species
Callicorixa praeusta_adults,species
Dytiscus marginalis_adults,species
Illybius fuliginosus_adults,species
Agabus bipustulatus_adults,species
Agabus sturmii_adults,species
Notonecta glauca_adults,species
Sympetrum scoticum_larvae,species
Aeshna juncea_larvae,species
Lestes sponsa_larvae,species
Enallagma cyathigerum_larvae,species
Argyroneta aquatica_adults,species
Polycelis tenuis_larvae,species
detritus_NA,unclassified
Arctocorisa germari_adults,species
