,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
1941,1009,Carpinteria,terrestrial aboveground,Maritrema sp.,Bucephala albeola,metacercaria,adults,5.28e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1942,1010,Carpinteria,terrestrial aboveground,Microphallidae,Numenius americanus,metacercaria,adults,0.00010115,754.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1943,1010,Carpinteria,terrestrial aboveground,Microphallidae,Numenius americanus,metacercaria,adults,0.00010115,754.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1944,1011,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Calidris minutilla,metacercaria,adults,2.83e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1945,1012,Carpinteria,terrestrial aboveground,Microphallidae,Larus californicus,metacercaria,adults,0.00010115,738.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1946,1012,Carpinteria,terrestrial aboveground,Microphallidae,Larus californicus,metacercaria,adults,0.00010115,738.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1947,1013,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Catoptrophorus semipalmatus,metacercaria,adults,3.72e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1948,1014,Carpinteria,terrestrial aboveground,Nematoda,Numenius americanus,larvae,adults,0.0001045,754.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1949,1014,Carpinteria,terrestrial aboveground,Nematoda,Numenius americanus,larvae,adults,0.0001045,754.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1950,1015,Carpinteria,terrestrial aboveground,Nematoda,Larus californicus,larvae,adults,0.0001045,738.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1951,1015,Carpinteria,terrestrial aboveground,Nematoda,Larus californicus,larvae,adults,0.0001045,738.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1952,1016,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Bucephala albeola,metacercaria,adults,5.79e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1953,1017,Carpinteria,terrestrial aboveground,Cyathocotylidae,Accipiter cooperi,adults,adults,5.2e-05,360.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1954,1017,Carpinteria,terrestrial aboveground,Cyathocotylidae,Accipiter cooperi,adults,adults,5.2e-05,360.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1955,1018,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Pachygrapsus crassipes,metacercaria,adults,1.2e-06,8.2920462,invertebrate,invertebrate,other,walking,NA,species,species
1956,1019,Carpinteria,terrestrial aboveground,Himasthla B,Oxyura jamaicensis,metacercaria,adults,8.27e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1957,1020,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Limnodromus scilopaceus,metacercaria,adults,1.57e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1958,1021,Carpinteria,terrestrial aboveground,Parorchis acanthus,Limnodromus scilopaceus,metacercaria,adults,1.57e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1959,1022,Carpinteria,terrestrial aboveground,Probolocoryphe species A,Catoptrophorus semipalmatus,metacercaria,adults,4.31e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1960,1023,Carpinteria,terrestrial aboveground,Stictodora hancocki,Calidris minutilla,metacercaria,adults,3.37e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1961,1024,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Pluvialis squatarola,metacercaria,adults,3.72e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1962,1025,Carpinteria,terrestrial aboveground,Renicola buchanani,Calidris minutilla,metacercaria,adults,3.74e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1963,1026,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Limnodromus scilopaceus,metacercaria,adults,1.98e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1964,1027,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Recurvirostra americana,metacercaria,adults,5.79e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1965,1028,Carpinteria,terrestrial aboveground,Probolocoryphe species A,Pluvialis squatarola,metacercaria,adults,4.31e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1966,1029,Carpinteria,terrestrial aboveground,Microphallidae,Larus delawarensis,metacercaria,adults,0.00010115,518.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1967,1029,Carpinteria,terrestrial aboveground,Microphallidae,Larus delawarensis,metacercaria,adults,0.00010115,518.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1968,1030,Carpinteria,terrestrial aboveground,Maritrema sp.,Catoptrophorus semipalmatus,metacercaria,adults,5.28e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1969,1031,Carpinteria,terrestrial aboveground,Nematoda,Larus delawarensis,larvae,adults,0.0001045,518.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1970,1031,Carpinteria,terrestrial aboveground,Nematoda,Larus delawarensis,larvae,adults,0.0001045,518.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1971,1032,Carpinteria,terrestrial aboveground,Himasthla B,Bucephala albeola,metacercaria,adults,8.27e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1972,1033,Carpinteria,terrestrial aboveground,Microphallidae,Larus canus,metacercaria,adults,0.00010115,480.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1973,1033,Carpinteria,terrestrial aboveground,Microphallidae,Larus canus,metacercaria,adults,0.00010115,480.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1974,1034,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Catoptrophorus semipalmatus,metacercaria,adults,5.79e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1975,1035,Carpinteria,terrestrial aboveground,Nematoda,Larus canus,larvae,adults,0.0001045,480.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1976,1035,Carpinteria,terrestrial aboveground,Nematoda,Larus canus,larvae,adults,0.0001045,480.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1977,1036,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Tringa melanoleuca,metacercaria,adults,3.72e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1978,1037,Carpinteria,terrestrial aboveground,Renicola sp.,Calidris alpina,metacercaria,adults,1.17e-05,51.45,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1979,1038,Carpinteria,terrestrial aboveground,Maritrema sp.,Pluvialis squatarola,metacercaria,adults,5.28e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1980,1039,Carpinteria,terrestrial aboveground,Microphallidae,Podilymbus podiceps,metacercaria,adults,0.00010115,416.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1981,1039,Carpinteria,terrestrial aboveground,Microphallidae,Podilymbus podiceps,metacercaria,adults,0.00010115,416.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1982,1040,Carpinteria,terrestrial aboveground,Microphallidae,Numenius phaeopus,metacercaria,adults,0.00010115,404.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1983,1040,Carpinteria,terrestrial aboveground,Microphallidae,Numenius phaeopus,metacercaria,adults,0.00010115,404.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1984,1041,Carpinteria,terrestrial aboveground,Microphallidae,Bucephala albeola,metacercaria,adults,0.00010115,401.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1985,1041,Carpinteria,terrestrial aboveground,Microphallidae,Bucephala albeola,metacercaria,adults,0.00010115,401.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1986,1042,Carpinteria,terrestrial aboveground,Microphallidae,Corvus brachyrhynchos,metacercaria,adults,0.00010115,399.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1987,1042,Carpinteria,terrestrial aboveground,Microphallidae,Corvus brachyrhynchos,metacercaria,adults,0.00010115,399.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1988,1043,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Pluvialis squatarola,metacercaria,adults,5.79e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1989,1044,Carpinteria,terrestrial aboveground,Nematoda,Corvus brachyrhynchos,larvae,adults,0.0001045,399.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1990,1044,Carpinteria,terrestrial aboveground,Nematoda,Corvus brachyrhynchos,larvae,adults,0.0001045,399.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1991,1045,Carpinteria,terrestrial aboveground,Renicola sp.,Actitis macularia,metacercaria,adults,1.17e-05,44.1,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1992,1046,Carpinteria,terrestrial aboveground,Himasthla B,Recurvirostra americana,metacercaria,adults,8.27e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1993,1047,Carpinteria,terrestrial aboveground,Microphallidae,Egretta thula,metacercaria,adults,0.00010115,369.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1994,1047,Carpinteria,terrestrial aboveground,Microphallidae,Egretta thula,metacercaria,adults,0.00010115,369.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1995,1048,Carpinteria,terrestrial aboveground,Microphallidae,Limosa fedoa,metacercaria,adults,0.00010115,367.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1996,1048,Carpinteria,terrestrial aboveground,Microphallidae,Limosa fedoa,metacercaria,adults,0.00010115,367.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1997,1049,Carpinteria,terrestrial aboveground,Microphallidae,Egretta caerulea,metacercaria,adults,0.00010115,340.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1998,1049,Carpinteria,terrestrial aboveground,Microphallidae,Egretta caerulea,metacercaria,adults,0.00010115,340.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1999,1050,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Calidris alpina,metacercaria,adults,1.57e-05,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2000,1051,Carpinteria,terrestrial aboveground,Parorchis acanthus,Calidris alpina,metacercaria,adults,1.57e-05,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2001,1052,Carpinteria,terrestrial aboveground,Himasthla B,Catoptrophorus semipalmatus,metacercaria,adults,8.27e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2002,1053,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Tringa melanoleuca,metacercaria,adults,5.79e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2003,1054,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Limnodromus scilopaceus,metacercaria,adults,3.72e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2004,1055,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Actitis macularia,metacercaria,adults,1.57e-05,44.1,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2005,1056,Carpinteria,terrestrial aboveground,Parorchis acanthus,Actitis macularia,metacercaria,adults,1.57e-05,44.1,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2006,1057,Carpinteria,terrestrial aboveground,Himasthla B,Pluvialis squatarola,metacercaria,adults,8.27e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2007,1058,Carpinteria,terrestrial aboveground,Microphallidae,Catoptrophorus semipalmatus,metacercaria,adults,0.00010115,270.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2008,1058,Carpinteria,terrestrial aboveground,Microphallidae,Catoptrophorus semipalmatus,metacercaria,adults,0.00010115,270.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2009,1059,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Calidris alpina,metacercaria,adults,1.98e-05,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2010,1060,Carpinteria,terrestrial aboveground,Nematoda,Catoptrophorus semipalmatus,larvae,adults,0.0001045,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2011,1060,Carpinteria,terrestrial aboveground,Nematoda,Catoptrophorus semipalmatus,larvae,adults,0.0001045,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2012,1061,Carpinteria,terrestrial aboveground,Probolocoryphe species A,Limnodromus scilopaceus,metacercaria,adults,4.31e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2013,1062,Carpinteria,terrestrial aboveground,Microphallidae,Pluvialis squatarola,metacercaria,adults,0.00010115,225.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2014,1062,Carpinteria,terrestrial aboveground,Microphallidae,Pluvialis squatarola,metacercaria,adults,0.00010115,225.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2015,1063,Carpinteria,terrestrial aboveground,Microphallidae,Larus philadelphia,metacercaria,adults,0.00010115,211.25,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2016,1063,Carpinteria,terrestrial aboveground,Microphallidae,Larus philadelphia,metacercaria,adults,0.00010115,211.25,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
2017,1064,Carpinteria,terrestrial aboveground,Renicola sp.,Calidris mauri,metacercaria,adults,1.17e-05,24.2,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
2018,1065,Carpinteria,terrestrial aboveground,Nematoda,Larus philadelphia,larvae,adults,0.0001045,211.25,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2019,1065,Carpinteria,terrestrial aboveground,Nematoda,Larus philadelphia,larvae,adults,0.0001045,211.25,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2020,1066,Carpinteria,terrestrial aboveground,Himasthla B,Tringa melanoleuca,metacercaria,adults,8.27e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2021,1067,Carpinteria,terrestrial aboveground,Maritrema sp.,Limnodromus scilopaceus,metacercaria,adults,5.28e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
2022,907,Carpinteria,terrestrial aboveground,Parorchis acanthus,Procyon locator,adults,adults,0.003253,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,species,species
2023,1068,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Limnodromus scilopaceus,metacercaria,adults,5.79e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2024,1069,Carpinteria,terrestrial aboveground,Renicola sp.,Calidris minutilla,metacercaria,adults,1.17e-05,20.9,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
2025,1070,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Calidris mauri,metacercaria,adults,1.57e-05,24.2,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2026,1071,Carpinteria,terrestrial aboveground,Parorchis acanthus,Calidris mauri,metacercaria,adults,1.57e-05,24.2,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2027,1072,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Calidris alpina,metacercaria,adults,3.72e-05,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2028,1073,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Calidris minutilla,metacercaria,adults,1.57e-05,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2029,1074,Carpinteria,terrestrial aboveground,Parorchis acanthus,Calidris minutilla,metacercaria,adults,1.57e-05,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2030,1075,Carpinteria,terrestrial aboveground,Himasthla B,Limnodromus scilopaceus,metacercaria,adults,8.27e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
2031,1076,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Actitis macularia,metacercaria,adults,3.72e-05,44.1,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2032,1077,Carpinteria,terrestrial aboveground,Hysterolecitha trilocalis,Oxyura jamaicensis,parthenitae,adults,0.00048544,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
2033,1078,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Calidris minutilla,metacercaria,adults,1.98e-05,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
