,0,1,2
17515,PP1I1,Gammarus oceanicus,2
17516,PP1I1,Littorina littorea,3
17517,PP1I1,Littorina obtusata,4
17518,PP1I1,Littorina saxatilis,5
17519,PP1I1,Polychaeta,6
17520,PP1I1,Strongylocentrotus droebachiensis,7
17521,PP1I1,Testudinalia testudinalis,8
17522,PP1I1,Clathromorphum circumscriptum,9
17523,PP1I1,Diatomophyceae,10
17524,PP1I1,Dictyosiphon foeniculaceus,11
17525,PP1I1,Eteone longa,12
17526,PP1I1,Eteone sp.,13
17527,PP1I1,Fabricia stellaris,14
17528,PP1I1,Pholoe minuta,15
17529,PP1I1,Fucus,16
17530,PP1I1,Aulactinia stella,17
17531,PP1I1,Hildenbrandia rubra,18
17532,PP1I1,Mytilus sp.,19
17533,PP1I1,PhytoP,20
17534,PP1I1,Zooplankton,21
17535,PP1I1,Ralfsia verrucosa,22
17536,PP1I1,Rhodomela lycopodioides,23
17537,PP1I1,Saccharina latissima,24
17538,PP1I1,Ulvaria obscura,25
17539,PP1I1,Wildemania miniata,26
17540,PP1I2,Clathromorphum circumscriptum,0
17541,PP1I2,Gammarus oceanicus,1
17542,PP1I2,Littorina obtusata,2
17543,PP1I2,Littorina saxatilis,3
17544,PP1I2,Nematoda,4
17545,PP1I2,Testudinalia testudinalis,5
17546,PP1I2,Diatomophyceae,6
17547,PP1I2,Dictyosiphon foeniculaceus,7
17548,PP1I2,Fabricia stellaris,8
17549,PP1I2,Eteone longa,9
17550,PP1I2,Fucus,10
17551,PP1I2,PhytoP,11
17552,PP1I2,Zooplankton,12
17553,PP1I2,Ulvaria obscura,13
17554,PP1I3,Clathromorphum circumscriptum,0
17555,PP1I3,Cancer irroratus,1
17556,PP1I3,Gammarus oceanicus,2
17557,PP1I3,Littorina obtusata,3
17558,PP1I3,Littorina saxatilis,4
17559,PP1I3,Testudinalia testudinalis,5
17560,PP1I3,Fucus,6
17561,PP1I3,Mytilus sp.,7
17562,PP1I3,PhytoP,8
17563,PP1I3,Zooplankton,9
17564,PP1I3,Ralfsia verrucosa,10
17565,PP1I4,Alaria esculenta,0
17566,PP1I4,Gammarus oceanicus,1
17567,PP1I4,Littorina littorea,2
17568,PP1I4,Littorina obtusata,3
17569,PP1I4,Littorina saxatilis,4
17570,PP1I4,Nematoda,5
17571,PP1I4,Testudinalia testudinalis,6
17572,PP1I4,Clathromorphum circumscriptum,7
17573,PP1I4,Dictyosiphon foeniculaceus,8
17574,PP1I4,Fucus,9
17575,PP1I4,Petalonia fascia,10
17576,PP1I4,PhytoP,11
17577,PP1I4,Mytilus sp.,12
17578,PP1I4,Zooplankton,13
17579,PP1I4,Polysiphonia sp.,14
17580,PP1I4,Ralfsia verrucosa,15
17581,PP1I4,Saccharina latissima,16
17582,PP1I4,Ulvaria obscura,17
17583,PP2I1,Alitta virens,0
17584,PP2I1,Polychaeta,1
17585,PP2I1,Clathromorphum circumscriptum,2
17586,PP2I1,Gammarus oceanicus,3
17587,PP2I1,Hediste diversicolor,4
17588,PP2I1,Littorina littorea,5
17589,PP2I1,Littorina obtusata,6
17590,PP2I1,Littorina saxatilis,7
17591,PP2I1,Nematoda,8
17592,PP2I1,Testudinalia testudinalis,9
17593,PP2I1,Coilodesme bulligera,10
17594,PP2I1,Diatomophyceae,11
17595,PP2I1,Dictyosiphon foeniculaceus,12
17596,PP2I1,Fucus,13
17597,PP2I1,Monostroma grevillei,14
17598,PP2I1,Petalonia fascia,15
17599,PP2I1,PhytoP,16
17600,PP2I1,Mytilus sp.,17
17601,PP2I1,Zooplankton,18
17602,PP2I1,Ulvaria obscura,19
17603,PP2I1,Oligochaeta,20
17604,PP2I2,Chordaria flagelliformis,0
17605,PP2I2,Gammarus oceanicus,1
17606,PP2I2,Jaera (Jaera) albifrons,2
17607,PP2I2,Littorina littorea,3
17608,PP2I2,Littorina obtusata,4
17609,PP2I2,Littorina saxatilis,5
17610,PP2I2,Nematoda,6
17611,PP2I2,Testudinalia testudinalis,7
17612,PP2I2,Clathromorphum circumscriptum,8
17613,PP2I2,Coilodesme bulligera,9
17614,PP2I2,Diatomophyceae,10
17615,PP2I2,Dictyosiphon foeniculaceus,11
17616,PP2I2,Fucus,12
17617,PP2I2,PhytoP,13
17618,PP2I2,Mytilus sp.,14
17619,PP2I2,Zooplankton,15
17620,PP2I2,Ralfsia fungiformis,16
17621,PP2I2,Ralfsia verrucosa,17
17622,PP2I2,Ulvaria obscura,18
17623,PP2I2,Aulactinia stella,19
17624,PP2I2,Balanus crenatus,20
17625,PP2I3,Alitta virens,0
17626,PP2I3,Eteone sp.,1
17627,PP2I3,Hediste diversicolor,2
17628,PP2I3,Polychaeta,3
17629,PP2I3,Chordaria flagelliformis,4
17630,PP2I3,Gammarus oceanicus,5
17631,PP2I3,Littorina obtusata,6
17632,PP2I3,Littorina saxatilis,7
17633,PP2I3,Nematoda,8
17634,PP2I3,Testudinalia testudinalis,9
17635,PP2I3,Clathromorphum circumscriptum,10
17636,PP2I3,Coilodesme bulligera,11
17637,PP2I3,Diatomophyceae,12
17638,PP2I3,Dictyosiphon foeniculaceus,13
17639,PP2I3,Fucus,14
17640,PP2I3,Monostroma grevillei,15
17641,PP2I3,Petalonia fascia,16
17642,PP2I3,PhytoP,17
17643,PP2I3,Mytilus sp.,18
17644,PP2I3,Zooplankton,19
17645,PP2I3,Ralfsia verrucosa,20
17646,PP2I3,Aulactinia stella,21
17647,PP2I3,Oligochaeta,22
17648,PP2I4,Chordaria flagelliformis,0
17649,PP2I4,Gammarus oceanicus,1
17650,PP2I4,Littorina littorea,2
17651,PP2I4,Littorina obtusata,3
17652,PP2I4,Littorina saxatilis,4
17653,PP2I4,Nematoda,5
17654,PP2I4,Testudinalia testudinalis,6
17655,PP2I4,Clathromorphum circumscriptum,7
17656,PP2I4,Coilodesme bulligera,8
17657,PP2I4,Fucus,9
17658,PP2I4,Petalonia fascia,10
17659,PP2I4,PhytoP,11
17660,PP2I4,Mytilus sp.,12
17661,PP2I4,Zooplankton,13
17662,PP2I4,Ralfsia fungiformis,14
17663,PP2I4,Ralfsia verrucosa,15
17664,PP2I4,Rhodomela confervoides,16
17665,PP2I4,Ulvaria obscura,17
17666,PP2I4,Eteone longa,18
17667,PP2I4,Oligochaeta,19
17668,PP2M1,Ascophyllum nodosum,0
17669,PP2M1,Gammarus oceanicus,1
17670,PP2M1,Littorina obtusata,2
17671,PP2M1,Littorina saxatilis,3
17672,PP2M1,Nematoda,4
17673,PP2M1,Oligochaeta,5
17674,PP2M1,Testudinalia testudinalis,6
17675,PP2M1,Diatomophyceae,7
17676,PP2M1,Fucus,8
17677,PP2M1,Gayralia oxysperma,9
17678,PP2M1,Petalonia fascia,10
17679,PP2M1,PhytoP,11
17680,PP2M1,Fabricia stellaris,12
17681,PP2M1,Mytilus sp.,13
17682,PP2M1,Zooplankton,14
17683,PP2M1,Ralfsia verrucosa,15
17684,PP2M1,Rhodomela confervoides,16
17685,PP2M1,Aulactinia stella,17
17686,PP2M2,Ascophyllum nodosum,0
17687,PP2M2,Alitta virens,1
17688,PP2M2,Gammarus oceanicus,2
17689,PP2M2,Hediste diversicolor,3
17690,PP2M2,Littorina obtusata,4
17691,PP2M2,Littorina saxatilis,5
17692,PP2M2,Nematoda,6
17693,PP2M2,Testudinalia testudinalis,7
17694,PP2M2,Clathromorphum circumscriptum,8
17695,PP2M2,Diatomophyceae,9
17696,PP2M2,Fucus,10
17697,PP2M2,Monostroma grevillei,11
17698,PP2M2,PhytoP,12
17699,PP2M2,Mytilus sp.,13
17700,PP2M2,Zooplankton,14
17701,PP2M2,Ralfsia fungiformis,15
17702,PP2M2,Ralfsia verrucosa,16
17703,PP2M2,Oligochaeta,17
17704,PP2M2,Sertulariidae,18
17705,PP2M3,Ascophyllum nodosum,0
17706,PP2M3,Alitta virens,1
17707,PP2M3,Gammarus oceanicus,2
17708,PP2M3,Hediste diversicolor,3
17709,PP2M3,Littorina littorea,4
17710,PP2M3,Littorina obtusata,5
17711,PP2M3,Littorina saxatilis,6
17712,PP2M3,Nematoda,7
17713,PP2M3,Testudinalia testudinalis,8
17714,PP2M3,Clathromorphum circumscriptum,9
17715,PP2M3,Diatomophyceae,10
17716,PP2M3,Fucus,11
17717,PP2M3,Eteone longa,12
17718,PP2M3,Petalonia fascia,13
17719,PP2M3,PhytoP,14
17720,PP2M3,Mytilus sp.,15
17721,PP2M3,Zooplankton,16
17722,PP2M3,Ralfsia verrucosa,17
17723,PP2M3,Oligochaeta,18
17724,PP2M4,Ascophyllum nodosum,0
17725,PP2M4,Gammarus oceanicus,1
17726,PP2M4,Hediste diversicolor,2
17727,PP2M4,Littorina obtusata,3
17728,PP2M4,Littorina saxatilis,4
17729,PP2M4,Polychaeta,5
17730,PP2M4,Testudinalia testudinalis,6
17731,PP2M4,Clathromorphum circumscriptum,7
17732,PP2M4,Diatomophyceae,8
17733,PP2M4,Fucus,9
17734,PP2M4,Aulactinia stella,10
17735,PP2M4,Hildenbrandia rubra,11
17736,PP2M4,PhytoP,12
17737,PP2M4,Mytilus sp.,13
17738,PP2M4,Zooplankton,14
17739,PP2M4,Ralfsia verrucosa,15
17740,PP2M4,Oligochaeta,16
17741,PP2M4,Sertulariidae,17
17742,RMP1,Acanthochitona crinita,0
17743,RMP1,Coryphoblennius galerita,1
17744,RMP1,Gobius sp.,2
17745,RMP1,Pachygrapsus transversus,3
17746,RMP1,Batzella inops,4
17747,RMP1,Tanaidacea,5
17748,RMP1,Caprella sp.,6
17749,RMP1,Gammaridae,7
17750,RMP1,Codium sp.,8
17751,RMP1,Ammotheidae,9
17752,RMP1,Copepoda,10
17753,RMP1,Isopoda,11
17754,RMP1,Omalogyra atomus,12
17755,RMP1,Paracentrotus lividus,13
17756,RMP1,Dictyota sp.,14
17757,RMP1,Lithophyllum,15
17758,RMP1,Nematoda,16
17759,RMP1,Oligochaeta,17
17760,RMP1,Padina pavonica,18
17761,RMP1,PhytoP,19
17762,RMP1,Cardiidae,20
17763,RMP1,Zooplankton,21
17764,RMP1,Polychaeta,22
17765,RMP1,Priapulida,23
17766,RMP1,Rhodomelaceae,24
17767,RMP1,Sargassum vulgare,25
17768,RMP1,Stypocaulon scoparium,26
17769,RMP1,Ulva sp.,27
17770,RMP2,Batzella inops,0
17771,RMP2,Tanaidacea,1
17772,RMP2,Coryphoblennius galerita,2
17773,RMP2,Pachygrapsus transversus,3
17774,RMP2,Hypnea sp.,4
17775,RMP2,Copepoda,5
17776,RMP2,Insecta,6
17777,RMP2,Isopoda,7
17778,RMP2,Omalogyra atomus,8
17779,RMP2,Parablennius parvicornis,9
17780,RMP2,Nematoda,10
17781,RMP2,Oligochaeta,11
17782,RMP2,Padina pavonica,12
17783,RMP2,PhytoP,13
17784,RMP2,Petaloconchus sp,14
17785,RMP2,Zooplankton,15
17786,RMP2,Rhodomelaceae,16
17787,RMP2,Sargassum vulgare,17
17788,RMP2,Ulva sp.,18
17789,RMP2,Polychaeta,19
17790,RMP3,Copepoda,0
17791,RMP3,Lepadogaster zebrina,1
17792,RMP3,Lipophrys pholis,2
17793,RMP3,Gammaridae,3
17794,RMP3,Gibbula pennanti,4
17795,RMP3,Gibbula umbilicalis,5
17796,RMP3,Insecta,6
17797,RMP3,Nematoda,7
17798,RMP3,Omalogyra atomus,8
17799,RMP3,PhytoP,9
17800,RMP3,Batzella inops,10
17801,RMP3,Zooplankton,11
17802,RMP3,Polychaeta,12
17803,RMP3,Stenothoidae,13
17804,RMP3,Ulva sp.,14
17805,RMP3,Lophozozymus incisus,15
17806,RMP3,Phorcus lineatus,16
17807,RMP4,Batzella inops,0
17808,RMP4,Tanaidacea,1
17809,RMP4,Copepoda,2
17810,RMP4,Lipophrys pholis,3
17811,RMP4,Gammaridae,4
17812,RMP4,Gibbula umbilicalis,5
17813,RMP4,Isopoda,6
17814,RMP4,Nematoda,7
17815,RMP4,Omalogyra atomus,8
17816,RMP4,Padina pavonica,9
17817,RMP4,Insecta,10
17818,RMP4,Patella ulyssiponensis,11
17819,RMP4,PhytoP,12
17820,RMP4,Zooplankton,13
17821,RMP4,Polychaeta,14
17822,RMP4,Rhodomelaceae,15
17823,RMP5,Ceramium sp.,0
17824,RMP5,Coryphoblennius galerita,1
17825,RMP5,Gammaridae,2
17826,RMP5,Isopoda,3
17827,RMP5,Lipophrys pholis,4
17828,RMP5,Omalogyra atomus,5
17829,RMP5,Pachygrapsus transversus,6
17830,RMP5,Parablennius parvicornis,7
17831,RMP5,Tanaidacea,8
17832,RMP5,Codium adhaerens,9
17833,RMP5,Codium sp.,10
17834,RMP5,Dictyota bartayresiana,11
17835,RMP5,Leucothoidae,12
17836,RMP5,Oligochaeta,13
17837,RMP5,Padina pavonica,14
17838,RMP5,PhytoP,15
17839,RMP5,Zooplankton,16
17840,RMP5,Polychaeta,17
17841,RMP5,Rhodomelaceae,18
17842,RMP5,Sargassum vulgare,19
17843,RMP5,Ulva sp.,20
17844,RV1P1,Acanthochitona crinita,0
17845,RV1P1,Carcinus maenas,1
17846,RV1P1,Gobius paganellus,2
17847,RV1P1,Lipophrys pholis,3
17848,RV1P1,Ampithoidae,4
17849,RV1P1,Palaemon longirostris,5
17850,RV1P1,Turbellaria,6
17851,RV1P1,Aplysia punctata,7
17852,RV1P1,Anemonia sulcata,8
17853,RV1P1,Asparagopsis armata,9
17854,RV1P1,Asterina gibbosa,10
17855,RV1P1,Barleeia sp.,11
17856,RV1P1,Calliopidae,12
17857,RV1P1,Caprella sp.,13
17858,RV1P1,Gammaridae,14
17859,RV1P1,Gibbula umbilicalis,15
17860,RV1P1,Insecta,16
17861,RV1P1,Lepidochitona cinerea,17
17862,RV1P1,Leptochiton algesirensis,18
17863,RV1P1,Littorina sp.,19
17864,RV1P1,Lophozozymus incisus,20
17865,RV1P1,Omalogyra atomus,21
17866,RV1P1,Ophiuroidea,22
17867,RV1P1,Pantopoda,23
17868,RV1P1,Paracentrotus lividus,24
17869,RV1P1,Patella ulyssiponensis,25
17870,RV1P1,Pirimela denticulata,26
17871,RV1P1,Rissoidae,27
17872,RV1P1,Sphaeromatidae,28
17873,RV1P1,Stenothoidae,29
17874,RV1P1,Tanaidacea,30
17875,RV1P1,Bifurcaria bifurcata,31
17876,RV1P1,Cardiidae,32
17877,RV1P1,Ceramium ciliatum,33
17878,RV1P1,Chthamalus sp.,34
17879,RV1P1,Nucella sp.,35
17880,RV1P1,Polychaeta,36
17881,RV1P1,Codium sp.,37
17882,RV1P1,Colpomenia peregrina,38
17883,RV1P1,Copepoda,39
17884,RV1P1,Melitidae,40
17885,RV1P1,Cystoseira sp.,41
17886,RV1P1,Ellisolandia elongata,42
17887,RV1P1,Nassariidae,43
17888,RV1P1,Lithophyllum sp.,44
17889,RV1P1,Musculus costulatus,45
17890,RV1P1,Mytilus galloprovincialis,46
17891,RV1P1,Nematoda,47
17892,RV1P1,Oligochaeta,48
17893,RV1P1,PhytoP,49
17894,RV1P1,Porifera,50
17895,RV1P1,Zooplankton,51
17896,RV1P1,Turridae,52
17897,RV1P1,Saccorhiza polyschides,53
17898,RV1P1,Sphacelaria cirrosa,54
17899,RV1P1,Ulva lactuca,55
17900,RV1P1,Actinothoe sphyrodeta,56
17901,RV1P1,Sagartia elegans,57
17902,RV1P1,Solecurtus strigilatus,58
17903,RV1P2,Ampithoidae,0
17904,RV1P2,Gobius paganellus,1
17905,RV1P2,Lipophrys trigloides,2
17906,RV1P2,Palaemon elegans,3
17907,RV1P2,Palaemon longirostris,4
17908,RV1P2,Palaemon serratus,5
17909,RV1P2,Anemonia sulcata,6
17910,RV1P2,Iphimediidae,7
17911,RV1P2,Asparagopsis armata,8
17912,RV1P2,Asterina gibbosa,9
17913,RV1P2,Barleeia sp.,10
17914,RV1P2,Calliopidae,11
17915,RV1P2,Carcinus maenas,12
17916,RV1P2,Gammaridae,13
17917,RV1P2,Gibbula umbilicalis,14
17918,RV1P2,Hippolyte varians,15
17919,RV1P2,Hydrobia sp.,16
17920,RV1P2,Insecta,17
17921,RV1P2,Lepidochitona cinerea,18
17922,RV1P2,Omalogyra atomus,19
17923,RV1P2,Ophiuroidea,20
17924,RV1P2,Paracentrotus lividus,21
17925,RV1P2,Pirimela denticulata,22
17926,RV1P2,Rissoidae,23
17927,RV1P2,Sphaeromatidae,24
17928,RV1P2,Stenothoidae,25
17929,RV1P2,Cardiidae,26
17930,RV1P2,Ceramium virgatum,27
17931,RV1P2,Tanaidacea,28
17932,RV1P2,Codium sp.,29
17933,RV1P2,Colpomenia peregrina,30
17934,RV1P2,Cystoseira sp.,31
17935,RV1P2,Ellisolandia elongata,32
17936,RV1P2,Nassariidae,33
17937,RV1P2,Polychaeta,34
17938,RV1P2,Laurencia pinnatifida,35
17939,RV1P2,Leucothoidae,36
17940,RV1P2,Lithophyllum sp.,37
17941,RV1P2,Musculus costulatus,38
17942,RV1P2,Nucella sp.,39
17943,RV1P2,Mytilus galloprovincialis,40
17944,RV1P2,Oligochaeta,41
17945,RV1P2,Nematoda,42
17946,RV1P2,Marthasterias glacialis,43
17947,RV1P2,PhytoP,44
17948,RV1P2,Zooplankton,45
17949,RV1P2,Saccorhiza polyschides,46
17950,RV1P2,Sphacelaria cirrosa,47
17951,RV1P2,Ulva lactuca,48
17952,RV1P2,Solecurtus strigilatus,49
17953,RV1P3,Ampithoidae,0
17954,RV1P3,Atherina boyeri,1
17955,RV1P3,Palaemon longirostris,2
17956,RV1P3,Anemonia sulcata,3
17957,RV1P3,Epitonium clathrus,4
17958,RV1P3,Angulus tenuis,5
17959,RV1P3,Marthasterias glacialis,6
17960,RV1P3,Asparagopsis armata,7
17961,RV1P3,Acanthochitona crinita,8
17962,RV1P3,Barleeia sp.,9
17963,RV1P3,Calliopidae,10
17964,RV1P3,Caprella sp.,11
17965,RV1P3,Gammaridae,12
17966,RV1P3,Gibbula umbilicalis,13
17967,RV1P3,Insecta,14
17968,RV1P3,Jaera sp.,15
17969,RV1P3,Lepidochitona cinerea,16
17970,RV1P3,Munnidae,17
17971,RV1P3,Omalogyra atomus,18
17972,RV1P3,Ophiuroidea,19
17973,RV1P3,Pantopoda,20
17974,RV1P3,Paracentrotus lividus,21
17975,RV1P3,Patella ulyssiponensis,22
17976,RV1P3,Pirimela denticulata,23
17977,RV1P3,Rissoidae,24
17978,RV1P3,Sphaeromatidae,25
17979,RV1P3,Stenothoidae,26
17980,RV1P3,Tanaidacea,27
17981,RV1P3,Cardiidae,28
17982,RV1P3,Ceramium ciliatum,29
17983,RV1P3,Codium sp.,30
17984,RV1P3,Colpomenia peregrina,31
17985,RV1P3,Cumacea,32
17986,RV1P3,Cystoseira sp.,33
17987,RV1P3,Ellisolandia elongata,34
17988,RV1P3,Nassariidae,35
17989,RV1P3,Polychaeta,36
17990,RV1P3,Leathesia marina,37
17991,RV1P3,Lithophyllum sp.,38
17992,RV1P3,Modiolula phaseolina,39
17993,RV1P3,Nucella sp.,40
17994,RV1P3,Polinices sp.,41
17995,RV1P3,Musculus costulatus,42
17996,RV1P3,Mytilus galloprovincialis,43
17997,RV1P3,Nematoda,44
17998,RV1P3,Oligochaeta,45
17999,RV1P3,PhytoP,46
18000,RV1P3,Solecurtus strigilatus,47
18001,RV1P3,Turritellidae,48
18002,RV1P3,Turtonia minuta,49
18003,RV1P3,Zooplankton,50
18004,RV1P3,Turridae,51
18005,RV1P3,Saccorhiza polyschides,52
18006,RV1P3,Sphacelaria cirrosa,53
18007,RV1P3,Ulva lactuca,54
18008,RV1P4,Acanthochitona crinita,0
18009,RV1P4,Eriphia verrucosa,1
18010,RV1P4,Gobius paganellus,2
18011,RV1P4,Lepadogaster lepadogaster,3
18012,RV1P4,Lipophrys pholis,4
18013,RV1P4,Ampithoidae,5
18014,RV1P4,Liza ramada,6
18015,RV1P4,Palaemon longirostris,7
18016,RV1P4,Asparagopsis armata,8
18017,RV1P4,Barleeia sp.,9
18018,RV1P4,Gammaridae,10
18019,RV1P4,Gibbula umbilicalis,11
18020,RV1P4,Insecta,12
18021,RV1P4,Lepidochitona cinerea,13
18022,RV1P4,Leptochiton algesirensis,14
18023,RV1P4,Lophozozymus incisus,15
18024,RV1P4,Omalogyra atomus,16
18025,RV1P4,Ophiuroidea,17
18026,RV1P4,Palaemon elegans,18
18027,RV1P4,Paracentrotus lividus,19
18028,RV1P4,Pirimela denticulata,20
18029,RV1P4,Rissoidae,21
18030,RV1P4,Sphaeromatidae,22
18031,RV1P4,Stenothoidae,23
18032,RV1P4,Tanaidacea,24
18033,RV1P4,Balanus sp.,25
18034,RV1P4,Nucella sp.,26
18035,RV1P4,Polychaeta,27
18036,RV1P4,Cardiidae,28
18037,RV1P4,Ceramium ciliatum,29
18038,RV1P4,Colpomenia peregrina,30
18039,RV1P4,Copepoda,31
18040,RV1P4,Ellisolandia elongata,32
18041,RV1P4,Anemonia sulcata,33
18042,RV1P4,Nassariidae,34
18043,RV1P4,Leathesia marina,35
18044,RV1P4,Lithophyllum sp.,36
18045,RV1P4,Lysianassidae,37
18046,RV1P4,Musculus costulatus,38
18047,RV1P4,Mytilus galloprovincialis,39
18048,RV1P4,Nematoda,40
18049,RV1P4,Oligochaeta,41
18050,RV1P4,PhytoP,42
18051,RV1P4,Angulus tenuis,43
18052,RV1P4,Solecurtus strigilatus,44
18053,RV1P4,Turtonia minuta,45
18054,RV1P4,Zooplankton,46
18055,RV1P4,Turridae,47
18056,RV1P4,Sphacelaria cirrosa,48
18057,RV1P4,Ulva lactuca,49
18058,RV2P1,Acanthochitona crinita,0
18059,RV2P1,Carcinus maenas,1
18060,RV2P1,Gobius paganellus,2
18061,RV2P1,Lipophrys pholis,3
18062,RV2P1,Lipophrys trigloides,4
18063,RV2P1,Ampithoidae,5
18064,RV2P1,Aulactinia verrucosa,6
18065,RV2P1,Palaemon elegans,7
18066,RV2P1,Palaemon longirostris,8
18067,RV2P1,Asparagopsis armata,9
18068,RV2P1,Barleeia sp.,10
18069,RV2P1,Gammaridae,11
18070,RV2P1,Gibbula umbilicalis,12
18071,RV2P1,Hydrobia sp.,13
18072,RV2P1,Insecta,14
18073,RV2P1,Lepidochitona cinerea,15
18074,RV2P1,Lophozozymus incisus,16
18075,RV2P1,Omalogyra atomus,17
18076,RV2P1,Ophiuroidea,18
18077,RV2P1,Paracentrotus lividus,19
18078,RV2P1,Patella depressa,20
18079,RV2P1,Pirimela denticulata,21
18080,RV2P1,Rissoidae,22
18081,RV2P1,Stenothoidae,23
18082,RV2P1,Tanaidacea,24
18083,RV2P1,Tricolia pullus,25
18084,RV2P1,Anemonia sulcata,26
18085,RV2P1,Cardiidae,27
18086,RV2P1,Ceramium ciliatum,28
18087,RV2P1,Codium sp.,29
18088,RV2P1,Colpomenia peregrina,30
18089,RV2P1,Cystoseira sp.,31
18090,RV2P1,Ellisolandia elongata,32
18091,RV2P1,Nassariidae,33
18092,RV2P1,Polychaeta,34
18093,RV2P1,Leathesia marina,35
18094,RV2P1,Lithophyllum sp.,36
18095,RV2P1,Modiolula phaseolina,37
18096,RV2P1,Nucella sp.,38
18097,RV2P1,Musculus costulatus,39
18098,RV2P1,Mytilus galloprovincialis,40
18099,RV2P1,Nematoda,41
18100,RV2P1,Oligochaeta,42
18101,RV2P1,Petricolinae,43
18102,RV2P1,PhytoP,44
18103,RV2P1,Angulus tenuis,45
18104,RV2P1,Turtonia minuta,46
18105,RV2P1,Zooplankton,47
18106,RV2P1,Chrysallida pellucida,48
18107,RV2P1,Sphacelaria cirrosa,49
18108,RV2P1,Ulva lactuca,50
18109,RV2P1,Sagartia elegans,51
18110,RV2P2,Acanthochitona crinita,0
18111,RV2P2,Eriphia verrucosa,1
18112,RV2P2,Gobius paganellus,2
18113,RV2P2,Pachygrapsus marmoratus,3
18114,RV2P2,Aplysia punctata,4
18115,RV2P2,Anemonia sulcata,5
18116,RV2P2,Asparagopsis armata,6
18117,RV2P2,Asterina gibbosa,7
18118,RV2P2,Gibbula umbilicalis,8
18119,RV2P2,Insecta,9
18120,RV2P2,Lepidochitona cinerea,10
18121,RV2P2,Omalogyra atomus,11
18122,RV2P2,Ophiuroidea,12
18123,RV2P2,Palaemon elegans,13
18124,RV2P2,Palaemon longirostris,14
18125,RV2P2,Paracentrotus lividus,15
18126,RV2P2,Rissoidae,16
18127,RV2P2,Sphaeromatidae,17
18128,RV2P2,Tanaidacea,18
18129,RV2P2,Atherina boyeri,19
18130,RV2P2,Cardiidae,20
18131,RV2P2,Ellisolandia elongata,21
18132,RV2P2,Gelidium corneum,22
18133,RV2P2,Nassariidae,23
18134,RV2P2,Polychaeta,24
18135,RV2P2,Lithophyllum sp.,25
18136,RV2P2,Mytilus galloprovincialis,26
18137,RV2P2,Nematoda,27
18138,RV2P2,Oligochaeta,28
18139,RV2P2,PhytoP,29
18140,RV2P2,Modiolula phaseolina,30
18141,RV2P2,Musculus costulatus,31
18142,RV2P2,Turtonia minuta,32
18143,RV2P2,Zooplankton,33
18144,RV2P2,Turridae,34
18145,RV2P2,Sphacelaria cirrosa,35
18146,RV2P2,Ulva lactuca,36
18147,RV2P2,Sagartia elegans,37
18148,RV2P3,Acanthochitona crinita,0
18149,RV2P3,Actinia equina,1
18150,RV2P3,Carcinus maenas,2
18151,RV2P3,Gobius paganellus,3
18152,RV2P3,Lipophrys pholis,4
18153,RV2P3,Aplysia punctata,5
18154,RV2P3,Anemonia sulcata,6
18155,RV2P3,Barleeia sp.,7
18156,RV2P3,Calliopidae,8
18157,RV2P3,Palaemon longirostris,9
18158,RV2P3,Cardiidae,10
18159,RV2P3,Ceramium ciliatum,11
18160,RV2P3,Gammaridae,12
18161,RV2P3,Gibbula umbilicalis,13
18162,RV2P3,Insecta,14
18163,RV2P3,Lepidochitona cinerea,15
18164,RV2P3,Leptochiton algesirensis,16
18165,RV2P3,Littorina sp.,17
18166,RV2P3,Lophozozymus incisus,18
18167,RV2P3,Omalogyra atomus,19
18168,RV2P3,Ophiuroidea,20
18169,RV2P3,Pantopoda,21
18170,RV2P3,Paracentrotus lividus,22
18171,RV2P3,Pirimela denticulata,23
18172,RV2P3,Rissoidae,24
18173,RV2P3,Sphaeromatidae,25
18174,RV2P3,Tanaidacea,26
18175,RV2P3,Ceramium virgatum,27
18176,RV2P3,Codium sp.,28
18177,RV2P3,Colpomenia peregrina,29
18178,RV2P3,Cumacea,30
18179,RV2P3,Cystoseira sp.,31
18180,RV2P3,Ellisolandia elongata,32
18181,RV2P3,Turbellaria,33
18182,RV2P3,Polychaeta,34
18183,RV2P3,Lithophyllum sp.,35
18184,RV2P3,Musculus costulatus,36
18185,RV2P3,Nucella sp.,37
18186,RV2P3,Turbonilla sp.,38
18187,RV2P3,Mytilus galloprovincialis,39
18188,RV2P3,Oligochaeta,40
18189,RV2P3,Nematoda,41
18190,RV2P3,PhytoP,42
18191,RV2P3,Callianassidae,43
18192,RV2P3,Zooplankton,44
18193,RV2P3,Turridae,45
18194,RV2P3,Sphacelaria cirrosa,46
18195,RV2P3,Ulva lactuca,47
18196,RV2P4,Acanthochitona crinita,0
18197,RV2P4,Carcinus maenas,1
18198,RV2P4,Lipophrys pholis,2
18199,RV2P4,Angulus tenuis,3
18200,RV2P4,Ocenebra erinaceus,4
18201,RV2P4,Barleeia sp.,5
18202,RV2P4,Caprella sp.,6
18203,RV2P4,Aulactinia verrucosa,7
18204,RV2P4,Palaemon longirostris,8
18205,RV2P4,Cardiidae,9
18206,RV2P4,Codium sp.,10
18207,RV2P4,Gammaridae,11
18208,RV2P4,Gibbula umbilicalis,12
18209,RV2P4,Insecta,13
18210,RV2P4,Omalogyra atomus,14
18211,RV2P4,Ophiuroidea,15
18212,RV2P4,Pantopoda,16
18213,RV2P4,Paracentrotus lividus,17
18214,RV2P4,Rissoidae,18
